time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704705313.0539255,0.7714817523956299,1.4925291538238525,4.77207595506777,-86.62483676994113,-51.54039752742503,0.0005736924315564024,0.0,0.0,0.0
1704705313.070705,0.7715069055557251,1.4925174713134766,4.772047026946839,-86.57507391970108,-51.51127266794028,0.00017589569614066765,0.0,0.0,0.0
1704705313.0878386,0.7714788317680359,1.492518424987793,4.771983289713359,-86.16306181017161,-51.26496775726816,-0.0004962602717572431,0.0,0.0,0.0
1704705313.1043983,0.7715020179748535,1.4925100803375244,4.772012098625001,-86.24789761369004,-51.31532717244018,-0.0001119769513930176,0.0,0.0,0.0
1704705313.1210637,0.7714792490005493,1.4925309419631958,4.771999224021729,-86.6547213767603,-51.5566448854388,-0.00022907282727459153,0.0,0.0,0.0
1704705313.137848,0.7715118527412415,1.4925296306610107,4.772033278142111,-86.65465776270828,-51.55706396079398,0.0001634310972490678,0.0,0.0,0.0
1704705313.1544147,0.7714990377426147,1.4925259351730347,4.772008085245585,-86.70981731284887,-51.589632135624086,-0.00012685715290098145,0.0,0.0,0.0
1704705313.1706266,0.7715151309967041,1.4925097227096558,4.772007171307699,-86.75528094286895,-51.61671929139223,-0.000114456661660864,0.0,0.0,0.0
1704705313.1874862,0.7714883089065552,1.4925270080566406,4.771982415511903,-86.57562634261892,-51.50898600804389,-0.0003484761511940028,0.0,0.0,0.0
1704705313.2050278,0.7714722752571106,1.4925192594528198,4.771962547296977,-86.21563641768083,-51.29359849489735,-0.0004890666504163652,0.0,0.0,0.0
1704705313.2216563,0.771476149559021,1.492533564567566,4.771939500167664,-86.40274572884238,-51.40337291976965,-0.0006452356680689824,0.0,0.0,0.0
1704705313.2375712,0.7714874148368835,1.4924920797348022,4.7720233042982185,-86.66843236170662,-51.562230863477474,0.00034767268340236144,0.0,0.0,0.0
1704705313.2541058,0.7715118527412415,1.4925146102905273,4.772061848635173,-86.7760290903449,-51.6278186581998,0.0006900614610646824,0.0,0.0,0.0
1704705313.2708173,0.7714998722076416,1.4925168752670288,4.77210237979362,-86.64544721922034,-51.5520858379745,0.000987910052260656,0.0,0.0,0.0
1704705313.287455,0.771518349647522,1.492530345916748,4.772025728220439,-86.70207354553838,-51.58598197008001,1.9949018841548555e-05,0.0,0.0,0.0
1704705313.304798,0.7714864611625671,1.492531418800354,4.772020999585287,-86.5313140590994,-51.48411178237753,-3.19719645832534e-05,0.0,0.0,0.0
1704705313.3211534,0.771496057510376,1.4925177097320557,4.772010787322816,-86.44381372587891,-51.431797058500756,-0.0001315229041635625,0.0,0.0,0.0
1704705313.3459702,0.7714824080467224,1.4925252199172974,4.772009158129191,-81.55332833818842,-48.52179650458839,-0.00012013560983343887,0.0,0.0,0.0
1704705313.3629584,0.7714791297912598,1.4925282001495361,4.772006257369813,-82.11266662291537,-48.854106716526445,-0.00012880637615991187,0.0,0.0,0.0
1704705313.3793032,0.7715075016021729,1.4925280809402466,4.772037410730815,-83.233227347492,-49.52134565467833,0.0002235736959748885,0.0,0.0,0.0
