time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704705754.4209018,0.8677849769592285,-1.3877768516540527,4.563588126495179,73.88874322839963,-63.17925094560925,-0.0024795189763680997,0.0,0.0,0.0
1704705754.4372258,0.8677855730056763,-1.3877772092819214,4.563563688590821,74.25968453611587,-63.50144841323411,-0.0023093241312363687,0.0,0.0,0.0
1704705754.4620254,0.8677950501441956,-1.3877694606781006,4.563880070045289,70.06305408152593,-59.91089755333368,0.0002835513340040544,0.0,0.0,0.0
1704705754.4790668,0.8678107261657715,-1.3877593278884888,4.563861433659689,70.62533449006816,-60.38991722098893,4.49059338712072e-05,0.0,0.0,0.0
1704705754.4961529,0.8677965402603149,-1.3877652883529663,4.563912494972047,71.00070013947902,-60.708114220564795,0.0005531311075507667,0.0,0.0,0.0
1704705754.5127347,0.8677083849906921,-1.3877766132354736,4.563509805991944,71.67680293716818,-61.291776147694264,-0.0037312911308117623,0.0,0.0,0.0
1704705754.537129,0.8677684664726257,-1.387758731842041,4.563461128865377,68.13978131869807,-58.27165252623785,-0.003432968390785363,0.0,0.0,0.0
1704705754.5540428,0.867774486541748,-1.3877688646316528,4.563490374877747,69.12205802298475,-59.11658421278946,-0.0025402954677342716,0.0,0.0,0.0
1704705754.5703516,0.8677831888198853,-1.3877745866775513,4.56396717229952,70.32068843960103,-60.13505481616862,0.0029322261685064536,0.0,0.0,0.0
1704705754.5870829,0.8677880167961121,-1.387772798538208,4.563958628967103,70.93145967690036,-60.65235856824911,0.0023382635911287516,0.0,0.0,0.0
1704705754.6036632,0.867746114730835,-1.38778817653656,4.563529753679728,71.71563725641616,-61.327780679847315,-0.0025598866482588333,0.0,0.0,0.0
1704705754.6206145,0.867790699005127,-1.38777494430542,4.563553833956218,71.98938216278364,-61.565828305858076,-0.0018727231952942098,0.0,0.0,0.0
1704705754.6374097,0.8677575588226318,-1.38776695728302,4.5635709206210535,72.30773794456145,-61.84067162729297,-0.0013741487304633343,0.0,0.0,0.0
1704705754.654002,0.8677641153335571,-1.387760877609253,4.5639972925133465,72.76326835376294,-62.22298778571888,0.0032984161632460714,0.0,0.0,0.0
1704705754.6703408,0.8677888512611389,-1.3877652883529663,4.563952032719747,73.3328049288487,-62.70524225509222,0.0022509631915494277,0.0,0.0,0.0
1704705754.6867132,0.8678063750267029,-1.3877798318862915,4.563932919496989,73.80389541225836,-63.10467064831707,0.0016604443140482558,0.0,0.0,0.0
1704705754.70351,0.8678274750709534,-1.3877854347229004,4.563920442258016,73.9058851004025,-63.18962913283605,0.0012448494517400418,0.0,0.0,0.0
1704705754.7201068,0.8678115010261536,-1.3877801895141602,4.563947621976034,74.08500018920651,-63.34014747229722,0.001312602587964843,0.0,0.0,0.0
1704705754.7375307,0.8677724003791809,-1.387773871421814,4.563952906921204,73.68637775333261,-62.99675977578722,0.0011385757757608292,0.0,0.0,0.0
1704705754.7539718,0.8677635788917542,-1.3877695798873901,4.5639585494942425,73.90348607079218,-63.179934872766644,0.0010006455571158243,0.0,0.0,0.0
1704705754.77031,0.8677605986595154,-1.3877620697021484,4.563959383959269,74.27620606721389,-63.496533012287294,0.0008366492463797746,0.0,0.0,0.0
1704705754.7870526,0.8677780032157898,-1.38776433467865,4.5639596223778485,74.29692053761006,-63.51277807435312,0.0006946263122130916,0.0,0.0,0.0
1704705754.8035998,0.8677472472190857,-1.387785792350769,4.563527131075358,74.49984496507192,-63.694262950516034,-0.003957569961895368,0.0,0.0,0.0
1704705754.8208237,0.8678210377693176,-1.3877757787704468,4.563519302998678,74.11281083910146,-63.37076136907148,-0.003352660943117829,0.0,0.0,0.0
1704705754.8371577,0.8677853941917419,-1.3877614736557007,4.563515766456422,74.44435451226319,-63.66048874217702,-0.0028110113001988688,0.0,0.0,0.0
1704705754.853809,0.8677789568901062,-1.387756586074829,4.563940469418661,74.43573970071931,-63.64866348650843,0.00206008406570271,0.0,0.0,0.0
1704705754.870355,0.8677600026130676,-1.3877646923065186,4.563946151728129,74.61912318951707,-63.801318828856814,0.0017638653947743576,0.0,0.0,0.0
1704705754.8873768,0.8676815032958984,-1.3877800703048706,4.56353483994275,74.30104295672291,-63.534004315752696,-0.0026970958642689347,0.0,0.0,0.0
1704705754.9126935,0.8677220344543457,-1.3877822160720825,4.563076043123698,69.96654532091304,-59.83728879861893,-0.005366910653977227,0.0,0.0,0.0
1704705754.9291103,0.8677999973297119,-1.387773871421814,4.563081606223878,70.91212826635599,-60.65984514511862,-0.004381775523051173,0.0,0.0,0.0
1704705754.9460437,0.8677921295166016,-1.387778639793396,4.56354266801943,71.41627787500188,-61.09187548464666,0.0011015373292753003,0.0,0.0,0.0
1704705754.9701283,0.8677999973297119,-1.387763261795044,4.564017120991842,68.01825170788148,-58.178334120688184,0.004318495151994243,0.0,0.0,0.0
1704705754.986793,0.8677209615707397,-1.3877781629562378,4.563546125088827,69.11536861900684,-59.117754498825434,-0.0012909737341049617,0.0,0.0,0.0
1704705755.0040226,0.8677303791046143,-1.387780785560608,4.563164257997966,69.65459892799295,-59.58812971298133,-0.004899470969535576,0.0,0.0,0.0
1704705755.0290055,0.8677936792373657,-1.3877602815628052,4.563127740218934,66.20557097852337,-56.64384718517824,-0.0043053690791449465,0.0,0.0,0.0
1704705755.0463822,0.8677970170974731,-1.3877723217010498,4.56360108057131,67.1639046115748,-57.461476081792085,0.0011539336481615628,0.0,0.0,0.0
1704705755.0704086,0.8678160905838013,-1.3877707719802856,4.564024829859233,64.50033613415688,-55.17493904945281,0.00399772470164197,0.0,0.0,0.0
1704705755.0872092,0.867750346660614,-1.3877719640731812,4.563599332168397,66.20545487140971,-56.632637225104,-0.0010865165229961855,0.0,0.0,0.0
1704705755.112888,0.8677765130996704,-1.3877477645874023,4.56353726386497,63.1506612457404,-54.02028393474116,-0.0013170188516857819,0.0,0.0,0.0
1704705755.1293705,0.8677698969841003,-1.3877347707748413,4.563576881085531,65.18264161082028,-55.75859953109566,-0.0006774656198271495,0.0,0.0,0.0
1704705755.145776,0.8678872585296631,-1.38655686378479,4.564359013234274,66.95587106964244,-57.26789584147192,0.007635784158605532,0.0,0.0,0.0
1704705755.162509,0.8682776689529419,-1.3834996223449707,4.56481113433311,68.30000851769462,-58.42813555336623,0.011020232362137457,0.0,0.0,0.0
1704705755.1789916,0.8686251044273376,-1.3787869215011597,4.564648373916444,69.36120080022653,-59.38646695609475,0.007424010181277866,0.0,0.0,0.0
1704705755.1955423,0.869178295135498,-1.3726788759231567,4.564355238273438,70.26693544908964,-60.26122966952807,0.003070044626113025,0.0,0.0,0.0
1704705755.2135625,0.8698253631591797,-1.3651877641677856,4.5637572844770515,70.21494178089286,-60.3648679466586,-0.003375761635755716,0.0,0.0,0.0
1704705755.2370522,0.8713294267654419,-1.3518164157867432,4.564280136421021,66.76732930681769,-57.56150108381098,0.0009619696115019871,0.0,0.0,0.0
1704705755.2536895,0.872535765171051,-1.3416247367858887,4.564690812423524,67.79768376399143,-58.73401222096427,0.005099469777332639,0.0,0.0,0.0
1704705755.2706234,0.8740069270133972,-1.3305158615112305,4.56533112525413,68.095140324569,-59.29764039852844,0.010689249862580524,0.0,0.0,0.0
1704705755.2875998,0.875455379486084,-1.3184418678283691,4.564945125574565,68.47437804469448,-59.99959888460684,0.004857289205057337,0.0,0.0,0.0
1704705755.3039918,0.8771414160728455,-1.3056259155273438,4.565337800974345,68.8368761069299,-60.73540316669524,0.008133453062766046,0.0,0.0,0.0
1704705755.3207333,0.8788180351257324,-1.2921521663665771,4.565937066072917,68.73917047381597,-61.09259006665251,0.01287225118290326,0.0,0.0,0.0
1704705755.3374012,0.8804914951324463,-1.2779932022094727,4.567143225664592,68.61039305025646,-61.44886407961906,0.023104555346588965,0.0,0.0,0.0
1704705755.3623633,0.8832235336303711,-1.2557796239852905,4.567785326634542,64.49690586518884,-58.1530127068908,0.023567412724690963,0.0,0.0,0.0
1704705755.3792753,0.885078489780426,-1.2405369281768799,4.56738784312675,64.5504552813798,-58.848286253048826,0.015451932942363099,0.0,0.0,0.0
1704705755.3964057,0.8870128989219666,-1.2248950004577637,4.567234420771098,64.35395097831952,-59.34497314318094,0.011233115329041837,0.0,0.0,0.0
1704705755.4126942,0.889056384563446,-1.2086403369903564,4.566813294087545,64.50411086028689,-60.23444409573103,0.004847137444754306,0.0,0.0,0.0
1704705755.4371784,0.8921493291854858,-1.1831324100494385,4.5675747632927655,60.735280900125176,-57.284618494834795,0.009396373437958714,0.0,0.0,0.0
1704705755.4540527,0.8944777846336365,-1.1656092405319214,4.568028116220927,60.676886755311834,-58.10765270487846,0.012387808499178919,0.0,0.0,0.0
1704705755.4792972,0.8982445597648621,-1.1391655206680298,4.568818751965658,57.05848566126604,-55.297373697213175,0.015678229982492655,0.0,0.0,0.0
1704705755.4959755,0.9008505344390869,-1.1210540533065796,4.569373035425639,57.33715773228192,-56.60534594521771,0.0186944291036523,0.0,0.0,0.0
1704705755.5124948,0.9035511016845703,-1.1025391817092896,4.569650276496705,57.52479129650913,-57.84585114030816,0.018371312002681498,0.0,0.0,0.0
1704705755.529336,0.9061080813407898,-1.083713173866272,4.569623335197266,57.19602816854701,-58.55388333452693,0.01492447936205854,0.0,0.0,0.0
1704705755.5462515,0.9084393978118896,-1.0646934509277344,4.5694472630766,56.79535026456429,-59.21474470358965,0.01054208592660719,0.0,0.0,0.0
1704705755.5703,0.9117896556854248,-1.0358140468597412,4.569409712150391,53.416658058908034,-56.529615428015454,0.008451858629632769,0.0,0.0,0.0
1704705755.5872524,0.9140622019767761,-1.0162338018417358,4.569028878206706,53.099674178704454,-57.452666129265786,0.0031162118549288888,0.0,0.0,0.0
1704705755.6037755,0.9164168238639832,-0.9966046810150146,4.568593406671977,52.88946058475159,-58.531852049748565,-0.001985410510631333,0.0,0.0,0.0
1704705755.6201892,0.9187318682670593,-0.9768157005310059,4.568080210680461,52.501193565650084,-59.42345052843246,-0.007020513070082968,0.0,0.0,0.0
1704705755.637336,0.9211583733558655,-0.9567867517471313,4.5679039796140755,51.661954482277665,-59.76483594012825,-0.007588941641316827,0.0,0.0,0.0
1704705755.6626627,0.924548864364624,-0.9263415932655334,4.568231209113892,48.09776145839331,-56.60643260716792,-0.004041962395189553,0.0,0.0,0.0
1704705755.6795428,0.9267687201499939,-0.9061331152915955,4.568568412457601,47.68036035334614,-57.643274526175404,0.000138156577006018,0.0,0.0,0.0
1704705755.6960967,0.9289090037345886,-0.8858585953712463,4.568882131571269,47.12806262558531,-58.490516139256734,0.0033538836033761435,0.0,0.0,0.0
1704705755.7128563,0.9309266805648804,-0.8655366897583008,4.569257283205485,46.41034932027179,-59.10106268891133,0.006620575417183312,0.0,0.0,0.0
