time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704799880.0010822,0.3974032501379649,-1.1224066019058228,4.721961522097087,-0.0002701088642415178,-7.851089148463539e-05,0.000299361314296533,0.0,0.0,0.0
1704799880.0177855,0.3973965843518575,-1.1224110126495361,4.721961402887797,-0.0001782463551329357,4.823182045357404e-06,0.00024642313207688806,0.0,0.0,0.0
1704799880.042551,0.3973935842514038,-1.1224278608957927,4.721970025693075,-3.054170682549682e-05,2.596792878860332e-05,0.0002638121900560991,0.0,0.0,0.0
1704799880.0592906,0.39739687244097394,-1.122445782025655,4.7219393889056605,0.00016010910414432307,-1.0702798721733328e-05,-9.81142093069593e-05,0.0,0.0,0.0
1704799880.075778,0.3973997135957082,-1.1224579811096191,4.721932951604025,0.0002605761914615999,-3.7406576625272725e-05,-0.00014862928891741108,0.0,0.0,0.0
1704799880.0922494,0.39740075667699176,-1.1224637428919475,4.721910500521159,0.0002758340812456717,-4.1263888589696854e-05,-0.0003573669088928979,0.0,0.0,0.0
1704799880.1094692,0.39739418029785156,-1.122459093729655,4.721916739140646,0.00018075709389313153,3.163168748507656e-05,-0.000232833928335616,0.0,0.0,0.0
1704799880.1261055,0.3973894814650218,-1.1224583784739177,4.721909666056132,0.00014166491522345893,7.47959943086186e-05,-0.0002659317033482914,0.0,0.0,0.0
1704799880.151505,0.39738789200782776,-1.1224489609400432,4.721934779479798,5.304633777191442e-05,7.207791250369994e-05,-4.919732625255417e-05,0.0,0.0,0.0
1704799880.1760576,0.3973909219106038,-1.1224393447240193,4.721942011510031,-2.3590310276191387e-05,3.765922052100391e-05,1.0200609110076122e-05,0.0,0.0,0.0
1704799880.2008836,0.3973931272824605,-1.1224247614542644,4.721932593976156,-0.00012074715882632128,1.485727000428216e-05,-5.703091175883238e-05,0.0,0.0,0.0
1704799880.2172081,0.3973962565263112,-1.1224151452382405,4.721914911264872,-0.00020109939568857223,-2.1711334944312977e-05,-0.0002338685745106309,0.0,0.0,0.0
1704799880.2342384,0.3973959485689799,-1.1224077939987183,4.721928381914592,-0.00024094832552125188,-1.55501110298281e-05,-5.687040309940156e-05,0.0,0.0,0.0
1704799880.25077,0.3973950644334157,-1.1224011580149333,4.721946859354472,-0.00026870722085824307,-4.296313298033876e-06,0.00014586830439601735,0.0,0.0,0.0
1704799880.267229,0.3973926107088725,-1.1223878860473633,4.721974953010377,-0.00036214282059146194,2.091536604420864e-05,0.00041617596851756494,0.0,0.0,0.0
1704799880.2844076,0.39739322662353516,-1.1223846276601155,4.72197666167686,-0.0003322347456546982,1.0810487727253783e-05,0.00036144836869643764,0.0,0.0,0.0
1704799880.3089108,0.3973952829837799,-1.122387965520223,4.7219673236158455,-0.0002511699205512227,-5.3397271859272145e-06,0.00023313935729538863,0.0,0.0,0.0
1704799880.3263576,0.39739664395650226,-1.1223960717519124,4.721926037465231,-0.00012456338176780745,-1.7576512884314448e-05,-0.00023037008539159135,0.0,0.0,0.0
1704799880.3422244,0.39739977320035297,-1.1224008003870647,4.7218993743208015,-5.337317575369711e-05,-4.6741649926821486e-05,-0.00046896838799803,0.0,0.0,0.0
1704799880.3588593,0.39740246534347534,-1.1224010388056438,4.721883281066712,-4.13999019209828e-05,-6.675258228989477e-05,-0.0005560049148155361,0.0,0.0,0.0
1704799880.3756847,0.3974032799402873,-1.1224051713943481,4.721895003313517,8.039374639323615e-06,-6.314385951634924e-05,-0.0003402482831527495,0.0,0.0,0.0
1704799880.3924854,0.39739858110745746,-1.1224028666814168,4.721915268892741,-1.752127541107444e-05,-4.121794390484874e-06,-7.297989553115919e-05,0.0,0.0,0.0
1704799880.408745,0.39739171663920086,-1.1224039793014526,4.721901321405864,-3.3973604817515435e-06,6.944247080272302e-05,-0.00020817983413859735,0.0,0.0,0.0
1704799880.4254556,0.3973911603291829,-1.1224018732706706,4.721911454195475,-2.4772370688871128e-05,6.302816094669367e-05,-6.682375436154874e-05,0.0,0.0,0.0
1704799880.4425356,0.3973959684371948,-1.1224014361699421,4.721912169451213,-2.4434300506992195e-05,3.690254070141323e-06,-4.8081625786993916e-05,0.0,0.0,0.0
1704799880.4589953,0.39739973346392315,-1.1223970651626587,4.72195007800529,-6.580959152399571e-05,-3.69865899730788e-05,0.00035895651615289165,0.0,0.0,0.0
1704799880.4759812,0.39739730954170227,-1.1223928928375244,4.7219489256488245,-9.71436500224393e-05,-6.336068073221202e-06,0.0002852381442813753,0.0,0.0,0.0
1704799880.492973,0.39739243189493817,-1.1223896344502766,4.721940739944276,-0.00011424709755172911,4.4440292868166026e-05,0.0001520627617101779,0.0,0.0,0.0
1704799880.5169942,0.39739062388737995,-1.1223862965901692,4.721965495740072,-0.00011848894158190943,4.9454970859167905e-05,0.0003026831614019546,0.0,0.0,0.0
1704799880.534185,0.39739276965459186,-1.122385064760844,4.721946461990174,-0.00011017968334627528,1.926778357237662e-05,5.9437325045356266e-05,0.0,0.0,0.0
1704799880.551716,0.3973945379257202,-1.1223809719085693,4.721957429244813,-0.00013133355510241905,-1.8777002382640465e-06,0.00015729507188419549,0.0,0.0,0.0
1704799880.5683508,0.3973960379759471,-1.1223820845286052,4.721929574007487,-9.693076741218795e-05,-1.704630317539523e-05,-0.00015962803826427145,0.0,0.0,0.0
1704799880.592314,0.3973955114682515,-1.122381051381429,4.721957468981242,-8.768454349429161e-05,-1.037372411871262e-05,6.928301995485445e-05,0.0,0.0,0.0
1704799880.6085794,0.39739587903022766,-1.1223779519399006,4.721917017295655,-0.00010534843165704525,-1.2790102795398032e-05,-0.0003713531366104588,0.0,0.0,0.0
1704799880.6262777,0.3974001308282216,-1.12237544854482,4.721935772890544,-0.00011110037109282622,-5.215259396777028e-05,-0.0001248593066684728,0.0,0.0,0.0
1704799880.6425726,0.39740390578905743,-1.1223706404368083,4.7219268321938275,-0.00014248215310469907,-8.363397180410768e-05,-0.00019804238985211747,0.0,0.0,0.0
1704799880.659044,0.39740317066510517,-1.1223742961883545,4.721926712984538,-7.978255040361754e-05,-6.115192411732465e-05,-0.00016508613661865188,0.0,0.0,0.0
1704799880.675607,0.39739882946014404,-1.1223722298940022,4.72191014289329,-8.809015216340428e-05,-5.306423806633708e-06,-0.00031022080389296765,0.0,0.0,0.0
1704799880.692645,0.3973897000153859,-1.1223724285761516,4.721884353950318,-7.174983097198139e-05,8.755055942015632e-05,-0.0005163200083555346,0.0,0.0,0.0
1704799880.7092657,0.3973837196826935,-1.1223707993825276,4.72186770438621,-7.689529881846852e-05,0.00013447693594902333,-0.0006003483345261784,0.0,0.0,0.0
