time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704799906.7510622,0.39183010657628375,-1.0453178485234578,4.725055917098817,-3.271552502093068e-05,3.28366372487719e-05,-0.00033214250549932063,0.0,0.0,0.0
1704799906.7678123,0.39182670911153156,-1.0453172127405803,4.7250835736539925,-3.4050406257778084e-05,6.203603633686514e-05,9.77062265736776e-06,0.0,0.0,0.0
1704799906.7843838,0.3918255666891734,-1.045313556989034,4.725109918906983,-6.648733991437593e-05,6.276393961955884e-05,0.0002831462851147607,0.0,0.0,0.0
1704799906.8011007,0.39182629187901813,-1.0453126827875774,4.725125853215353,-6.393655930769065e-05,4.432197354907153e-05,0.0003987922903611651,0.0,0.0,0.0
1704799906.8176038,0.39182788133621216,-1.0453115701675415,4.725110117589132,-6.438433727229341e-05,1.9801847682578518e-05,0.0001644104372397483,0.0,0.0,0.0
1704799906.8349574,0.39182808995246887,-1.0453143914540608,4.72512931028475,-2.4526264867277113e-05,1.4624910845601709e-05,0.0003313572056771146,0.0,0.0,0.0
1704799906.8509614,0.3918265402317047,-1.0453147888183594,4.725103004768189,-1.6288922364813732e-05,2.8574050371335122e-05,-4.629146119850566e-06,0.0,0.0,0.0
1704799906.8674006,0.3918232520421346,-1.0453152656555176,4.725114011759257,-8.967918937017979e-06,5.7779094435172386e-05,0.00011024911258716567,0.0,0.0,0.0
1704799906.8851073,0.39182284474372864,-1.0453118880589802,4.725089732800619,-4.042107329750641e-05,5.135596861215114e-05,-0.00014567183217632066,0.0,0.0,0.0
1704799906.9091523,0.3918272753556569,-1.045313835144043,4.7250807523674725,-1.9055286510056145e-05,1.0849545248969805e-05,-0.0001850062251707933,0.0,0.0,0.0
1704799906.92616,0.3918345669905345,-1.0453156630198162,4.725053930277324,3.7075734352868072e-06,-6.473028938771563e-05,-0.00042506826962763355,0.0,0.0,0.0
1704799906.9428563,0.39183653394381207,-1.0453181664148967,4.725068036709921,2.926940343481169e-05,-7.360703876873386e-05,-0.00020545909859087563,0.0,0.0,0.0
1704799906.959344,0.3918277621269226,-1.0453164180119832,4.725091600412822,4.7264083350034665e-06,3.0787508096018074e-05,7.695545721804467e-05,0.0,0.0,0.0
1704799906.976291,0.3918174207210541,-1.0453120072682698,4.725118462239401,-4.231766536200741e-05,0.00013014355966603432,0.00033706019164011136,0.0,0.0,0.0
1704799906.9926977,0.3918101092179616,-1.0453092654546101,4.725111826255616,-6.482501598038064e-05,0.0001842001224090592,0.0002090521940346335,0.0,0.0,0.0
1704799907.0093296,0.3918139735857646,-1.0453034241994221,4.7251317739434,-0.00011387551881700352,0.00011142033828906988,0.0003804521963682324,0.0,0.0,0.0
1704799907.0262392,0.3918233315149943,-1.0453028678894043,4.725154542917704,-9.878729550150147e-05,-5.953034867790515e-06,0.0005533546861846251,0.0,0.0,0.0
1704799907.0508876,0.39183250069618225,-1.0453015168507893,4.725170079861776,-9.02000143738372e-05,-6.800823428124083e-05,0.0005644939845749703,0.0,0.0,0.0
1704799907.067848,0.39183534185091656,-1.0453023513158162,4.725159867599305,-6.549876324642231e-05,-8.592298877442889e-05,0.00035999071958177175,0.0,0.0,0.0
1704799907.0839474,0.39183011651039124,-1.0453041394551594,4.725141112004415,-3.621524347776283e-05,-1.6294670787238042e-05,0.00010200058879133062,0.0,0.0,0.0
1704799907.1008198,0.3918270568052928,-1.0453049739201863,4.725115521743592,-2.1806363855299278e-05,1.7992414388887286e-05,-0.00017795450204402178,0.0,0.0,0.0
1704799907.117163,0.39182520906130475,-1.0453088680903118,4.725112382565634,2.2820959972064848e-05,3.491442409625511e-05,-0.0001803648086319406,0.0,0.0,0.0
1704799907.133994,0.39182648062705994,-1.0453083912531536,4.725104435279664,1.4157718018946839e-05,1.578825022540162e-05,-0.00023068884023536937,0.0,0.0,0.0
1704799907.1505122,0.3918268879254659,-1.0453088283538818,4.7251071770933235,1.6347208509084094e-05,8.852069884565585e-06,-0.00016211759749436354,0.0,0.0,0.0
1704799907.168128,0.39182835817337036,-1.0453083912531536,4.725111865992045,9.42821134466978e-06,-7.1242579477322775e-06,-8.821445882627998e-05,0.0,0.0,0.0
1704799907.184729,0.3918304145336151,-1.0453064441680908,4.7251285950290125,-1.2180043826862934e-05,-2.7541139969198097e-05,0.00010104050168408194,0.0,0.0,0.0
1704799907.20929,0.39182762304941815,-1.0453017552693684,4.725130820269084,-4.3244043873921147e-05,-3.6071873230694887e-06,9.921457009704363e-05,0.0,0.0,0.0
1704799907.226317,0.39182791113853455,-1.0452934900919597,4.725099229807353,-0.00012015688720676446,-6.999743511067601e-06,-0.0002406016773527831,0.0,0.0,0.0
1704799907.2431436,0.39182692766189575,-1.0452872117360432,4.725085639948344,-0.00016581713959675106,3.749804118496403e-06,-0.0003425270247516994,0.0,0.0,0.0
1704799907.2673557,0.3918268382549286,-1.0452865759531658,4.725112422302064,-0.0001416197553344236,3.668889578991907e-06,-9.672706712796167e-05,0.0,0.0,0.0
1704799907.2842271,0.3918243447939555,-1.0452886422475178,4.7251342376020515,-9.630752753101462e-05,2.8865055336696162e-05,0.00014361807227190716,0.0,0.0,0.0
1704799907.3006916,0.39182494084040326,-1.0452920993169148,4.725113534922099,-4.323629481671886e-05,1.8073991095044922e-05,-9.894164386983046e-05,0.0,0.0,0.0
1704799907.3171961,0.39182942112286884,-1.0452929337819417,4.72508671283195,-2.6463963404026095e-05,-3.171020131385919e-05,-0.00036189645437786525,0.0,0.0,0.0
1704799907.3338728,0.3918306529521942,-1.0452967484792073,4.725094064071473,1.7801579344310817e-05,-3.849763118788364e-05,-0.00022320900255939823,0.0,0.0,0.0
1704799907.3504522,0.3918270270029704,-1.0452991326649983,4.725096925094422,3.904709059202134e-05,6.181106338251166e-06,-0.00015490070376016494,0.0,0.0,0.0
1704799907.3675046,0.39181943734486896,-1.045299768447876,4.7250933090793055,3.777321003660123e-05,8.215858390864097e-05,-0.00016482136466748002,0.0,0.0,0.0
1704799907.3846087,0.39181772867838544,-1.0452996889750164,4.725074672693705,3.0227928728158137e-05,8.522491391609021e-05,-0.00032468031123225453,0.0,0.0,0.0
1704799907.4009438,0.39182109634081524,-1.0453013976414998,4.725081586832499,4.349691577700751e-05,3.518448421293935e-05,-0.00019561316508581435,0.0,0.0,0.0
1704799907.4175124,0.39182653029759723,-1.045304536819458,4.725099269543783,6.947889851398158e-05,-2.720487384751432e-05,2.2788163505902054e-05,0.0,0.0,0.0
1704799907.4340453,0.3918265203634898,-1.045304576555888,4.725130780532655,5.789377819897603e-05,-2.2397738010592538e-05,0.00034784968605449594,0.0,0.0,0.0
1704799907.4505663,0.3918253978093465,-1.0453025102615356,4.725162649149394,2.6174311274332424e-05,-7.086032460936316e-06,0.0006205086751370113,0.0,0.0,0.0
1704799907.4673727,0.39182432492574054,-1.0452980597813923,4.7251387675550545,-2.4106743883161615e-05,4.553840906117691e-06,0.00026852645584305715,0.0,0.0,0.0
1704799907.4844308,0.39182618260383606,-1.0452953577041626,4.7251426617251795,-4.720149628639766e-05,-1.5488870942733912e-05,0.00026178746454394165,0.0,0.0,0.0
1704799907.5010118,0.3918282588322957,-1.0452935695648193,4.725136701260702,-5.730689728839374e-05,-3.456699811944516e-05,0.0001548026028292879,0.0,0.0,0.0
1704799907.5263133,0.39183353384335834,-1.0452986160914104,4.725167059893107,-1.2462606562961727e-05,-6.42052126053831e-05,0.0003355512564313551,0.0,0.0,0.0
1704799907.542707,0.39183388153711957,-1.045303503672282,4.72515319187909,4.133328625941429e-05,-5.612918563514172e-05,0.00013119067557130804,0.0,0.0,0.0
1704799907.559471,0.3918274442354838,-1.0453071196873982,4.725148105616069,7.055177146479103e-05,2.026568834459732e-05,5.620298963876113e-05,0.0,0.0,0.0
1704799907.5763264,0.3918185929457347,-1.045307199160258,4.725137098625001,5.802577816162784e-05,0.00010750846122098689,-6.634181411137182e-05,0.0,0.0,0.0
1704799907.5928204,0.3918115695317586,-1.0453065236409504,4.725082977607545,4.002188335756052e-05,0.00016217626763027202,-0.0006199464736089496,0.0,0.0,0.0
1704799907.6093128,0.39181487758954364,-1.045309583346049,4.725064420694804,6.561093094323758e-05,9.99120997761901e-05,-0.0007073497907691154,0.0,0.0,0.0
1704799907.6264944,0.39182258645693463,-1.0453049341837566,4.725058778121766,8.61684509102552e-06,4.7265380745920526e-06,-0.0006418086253431416,0.0,0.0,0.0
1704799907.6512136,0.3918307026227315,-1.045300563176473,4.725102289512452,-2.275866787612314e-05,-5.3316199097350506e-05,-0.00022623779860108777,0.0,0.0,0.0
1704799907.676374,0.39183203379313153,-1.045290509859721,4.725105706845419,-8.758131739026368e-05,-5.4103613061579435e-05,-0.00016375583479243819,0.0,0.0,0.0
1704799907.6928382,0.39183013637860614,-1.045286496480306,4.7250989516523445,-0.00011492077838117117,-2.534070681418245e-05,-0.00020652941363499258,0.0,0.0,0.0
1704799907.716988,0.3918282190958659,-1.0452840725580852,4.725116594627198,-0.00011256650209022651,-7.486994809665613e-06,-4.480332682328043e-05,0.0,0.0,0.0
1704799907.734396,0.39182381828625995,-1.045286734898885,4.725112382565634,-6.631276752888776e-05,3.9430044062454904e-05,-8.040325292232032e-05,0.0,0.0,0.0
1704799907.7507102,0.3918234507242839,-1.0452888011932373,4.725132608408427,-3.380418760152492e-05,3.664382143972113e-05,0.00014007988852810448,0.0,0.0,0.0
1704799907.7678432,0.3918251395225525,-1.0453036228815715,4.7251671393659676,0.00012148050684794466,1.5219235837036587e-05,0.00046358618448053663,0.0,0.0,0.0
