time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704799546.8385556,0.2738749186197917,1.3779709339141846,4.7618490298536384,-0.00021133820423111077,-0.0001679410258089721,0.0007004067909517373,0.0,0.0,0.0
1704799546.8549638,0.273873895406723,1.3779793580373128,4.7618814945168255,-0.0002639556801552271,-0.00013256688358617878,0.000921241915596267,0.0,0.0,0.0
1704799546.8721259,0.27387045820554096,1.3779775301615398,4.7618596394804085,-0.00020171556684850907,-7.422732110603196e-05,0.0005422822590924622,0.0,0.0,0.0
1704799546.8965151,0.2738593816757202,1.377969781557719,4.7618204593605755,-0.00011600836239543088,1.9554585794250397e-05,0.00017148935422094255,0.0,0.0,0.0
1704799546.9134307,0.2738481362660726,1.3779582977294922,4.761789147053854,1.5714202910847662e-05,0.00013691462790515883,-0.00017854551530314586,0.0,0.0,0.0
1704799546.93027,0.2738465964794159,1.3779457807540894,4.761765861505961,0.00014049896767493074,0.00013538959852867253,-0.00038664128135961493,0.0,0.0,0.0
1704799546.9468575,0.273850679397583,1.377935250600179,4.761755172406332,0.000227838507834775,7.495967458225011e-05,-0.00043116408028456875,0.0,0.0,0.0
1704799546.9632351,0.2738655209541321,1.3779256343841553,4.7617955843554896,0.0002972247531592069,-8.890809716473695e-05,6.836192925691205e-05,0.0,0.0,0.0
1704799546.9800003,0.2738677163918813,1.3779167731602986,4.761801783238546,0.0003382396321980876,-9.164474639256622e-05,0.00012045166945607715,0.0,0.0,0.0
1704799546.9965587,0.2738661269346873,1.3779123226801555,4.761820101732707,0.000325249225758723,-5.7016836111142084e-05,0.0002902051252940223,0.0,0.0,0.0
1704799547.0221276,0.27385812997817993,1.3779207865397136,4.761779848729269,0.00020820304945023732,4.907279034614085e-06,-3.685546430972416e-05,0.0,0.0,0.0
1704799547.0385015,0.2738569676876068,1.3779298464457195,4.761773411427633,7.804101756715245e-05,1.1442584826937593e-05,-9.70863314776633e-05,0.0,0.0,0.0
1704799547.0550914,0.27386216322580975,1.3779409329096477,4.761812035237448,-4.743565914096655e-05,-4.99375380797585e-05,0.0003196192195192573,0.0,0.0,0.0
1704799547.0723224,0.27386478583017987,1.3779479662577312,4.761859679216838,-0.00010992883890607133,-7.173200452658928e-05,0.0007528478252514233,0.0,0.0,0.0
1704799547.0885544,0.27387266357739765,1.3779569466908772,4.761918687815165,-0.00017961981323948406,-0.00014526286776565453,0.0012327372382904822,0.0,0.0,0.0
1704799547.1055663,0.2738707760969798,1.3779617150624592,4.761921509101685,-0.0001988367952627823,-0.00010311663461462088,0.0010490369477921223,0.0,0.0,0.0
1704799547.1230617,0.2738713026046753,1.3779533704121907,4.761983458195822,-8.299852669977512e-05,-8.640250524744771e-05,0.0014717693065314885,0.0,0.0,0.0
1704799547.1471238,0.27386441826820374,1.377941330273946,4.761938516293661,1.659641705197416e-05,-1.6956041604527323e-05,0.0008896591878490751,0.0,0.0,0.0
1704799547.163382,0.27386200428009033,1.377931038538615,4.761900885894593,0.00011960886593295346,1.6406902860881752e-05,0.00034385539033766,0.0,0.0,0.0
1704799547.1798923,0.2738659083843231,1.3779237270355225,4.761796617502665,0.0001769225338781003,-2.323241586516189e-05,-0.0008001597503075258,0.0,0.0,0.0
1704799547.1962454,0.2738618751366933,1.377916971842448,4.761787001286642,0.00021517690999217474,2.661685081739507e-05,-0.000763028979902806,0.0,0.0,0.0
1704799547.2131808,0.2738611400127411,1.377906084060669,4.761776789024171,0.000288824498318017,3.5022174578617226e-05,-0.0007356657926274178,0.0,0.0,0.0
1704799547.2307093,0.2738574743270874,1.3779056866963704,4.761775676404135,0.0002410709717307007,6.519893906367888e-05,-0.0006195700167703806,0.0,0.0,0.0
1704799547.247235,0.27385754386583966,1.3779102961222331,4.761781001085734,0.00015127486679957454,5.082961271106197e-05,-0.00045682581421261313,0.0,0.0,0.0
1704799547.2637272,0.27385034163792926,1.3779240449269612,4.761790776247477,-2.2343099930056633e-05,0.00011025634935140662,-0.00027559158133021844,0.0,0.0,0.0
