time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704799954.109576,0.3741288483142853,-1.0468108654022217,4.699532214795248,-6.635398895972808e-05,3.922669966081849e-05,-0.000386927785911275,0.0,0.0,0.0
1704799954.1262033,0.37412891785303753,-1.046809713045756,4.6996007601367396,-6.689045318930508e-05,3.188243969233954e-05,0.00039292315039045193,0.0,0.0,0.0
1704799954.1431298,0.37412912646929425,-1.0468093951543171,4.699611846600668,-5.860112532226415e-05,2.429476496828268e-05,0.00043790329435446226,0.0,0.0,0.0
1704799954.1597173,0.3741311927636464,-1.0468154748280842,4.699609541887736,1.4714184334382416e-05,-2.283786914288466e-06,0.00033821686545525744,0.0,0.0,0.0
1704799954.1761594,0.37413308024406433,-1.046814997990926,4.699594720199403,6.884341339641116e-06,-2.175057182535878e-05,0.00012332745699364728,0.0,0.0,0.0
1704799954.1926823,0.37413207689921063,-1.0468167066574097,4.699559672668275,2.3536389110041764e-05,-7.823523257715195e-06,-0.00026121071985583824,0.0,0.0,0.0
1704799954.2096736,0.37413209676742554,-1.0468153556187947,4.699553950622376,5.719702507946801e-06,-6.498155377274165e-06,-0.0002743388881598122,0.0,0.0,0.0
1704799954.2268627,0.37413187821706134,-1.0468188524246216,4.699572308852967,4.0092950757881625e-05,-3.6205363623280426e-06,-4.1450055958017846e-05,0.0,0.0,0.0
1704799954.2435503,0.37413028875986737,-1.0468196471532185,4.699589951827821,4.158518299352414e-05,1.3311687287334776e-05,0.00014789639181693657,0.0,0.0,0.0
1704799954.2603586,0.37412525216738385,-1.0468176205952961,4.699607356384095,1.3689478817841236e-05,6.445616514226117e-05,0.0003061054194833421,0.0,0.0,0.0
1704799954.2761235,0.37412354350090027,-1.0468122959136963,4.699602667485372,-4.4864781872104424e-05,7.215185055398737e-05,0.00020355379912500261,0.0,0.0,0.0
1704799954.292802,0.374125212430954,-1.0468097925186157,4.699602309857504,-6.328164179672661e-05,4.27276177257943e-05,0.00016469459309820472,0.0,0.0,0.0
1704799954.3095655,0.3741333583990733,-1.0468082825342815,4.699576997751689,-6.896172127628076e-05,-4.825785686636009e-05,-0.00012417949534139917,0.0,0.0,0.0
1704799954.3263078,0.37413935859998065,-1.0468063751856487,4.699552202219462,-7.75421471468563e-05,-0.00010162646165945716,-0.0003587826856679765,0.0,0.0,0.0
1704799954.3430579,0.3741418421268463,-1.0468054215113323,4.699564441039857,-7.429011158715753e-05,-0.00010950077935476741,-0.00017089953777830265,0.0,0.0,0.0
1704799954.3694663,0.3741348286469777,-1.046806812286377,4.699559950823283,-5.176302407308857e-05,-4.4775658385653997e-05,-0.00017079524454605822,0.0,0.0,0.0
1704799954.3863516,0.37412476539611816,-1.0468123356501262,4.699550692235128,1.5119026937122274e-05,6.538546927568625e-05,-0.00023621478423920428,0.0,0.0,0.0
