time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704705460.2458978,0.7742020487785339,1.6670411825180054,4.814799133931295,-94.24174264014238,-56.13436893528033,-0.00031652080100547726,0.0,0.0,0.0
1704705460.2627084,0.7742056846618652,1.667128324508667,4.8149214823988045,-94.15524161994918,-56.08467190310592,0.000992403479541318,0.0,0.0,0.0
1704705460.2873967,0.7742071151733398,1.6670843362808228,4.815028373395101,-88.953620326899,-52.989061856738154,0.0015696361619231718,0.0,0.0,0.0
1704705460.3037908,0.7741897702217102,1.667087197303772,4.815111621215638,-90.01614763621811,-53.62728709963996,0.0021645386480068176,0.0,0.0,0.0
1704705460.3204832,0.7742147445678711,1.6670807600021362,4.814866447443461,-90.83731750833608,-54.115674760640516,-0.0007502996801731334,0.0,0.0,0.0
1704705460.3369298,0.774200975894928,1.667004108428955,4.814821068440573,-91.75970525320997,-54.66371473578983,-0.0010980382062704811,0.0,0.0,0.0
1704705460.3539462,0.7741961479187012,1.6670396327972412,4.814681593571798,-91.92917197862477,-54.760258567455004,-0.002322873342897395,0.0,0.0,0.0
1704705460.3702831,0.7742077112197876,1.6670193672180176,4.8148455063449305,-92.72488828254342,-55.234393093770706,-0.00019120342411601057,0.0,0.0,0.0
1704705460.387042,0.7741987109184265,1.6671183109283447,4.814830883338746,-93.07902371229994,-55.44453440596809,-0.00030973958548150487,0.0,0.0,0.0
1704705460.4040785,0.774198591709137,1.6670262813568115,4.814852062855856,-92.96169459036331,-55.374906294506786,-4.2227827058196384e-05,0.0,0.0,0.0
1704705460.4203646,0.7742078304290771,1.667137622833252,4.8149509270933235,-93.64173487522947,-55.78198252609122,0.0010127408266680045,0.0,0.0,0.0
1704705460.4370484,0.7741912603378296,1.6670030355453491,4.814895613982972,-93.83572405814577,-55.89841838792352,0.00026456879099474363,0.0,0.0,0.0
1704705460.4541283,0.7741852402687073,1.6671103239059448,4.814928317064738,-93.58785049375072,-55.75157636926022,0.0005493473962994665,0.0,0.0,0.0
1704705460.4705007,0.7741912603378296,1.667043685913086,4.814612889284587,-94.09970450195128,-56.05049061365122,-0.0028756753839819914,0.0,0.0,0.0
1704705460.4873326,0.7741963863372803,1.667104721069336,4.814837121958232,-94.15648419616605,-56.08417999297955,-6.354726902717354e-05,0.0,0.0,0.0
1704705460.5044603,0.774175763130188,1.6671221256256104,4.814787610366639,-93.8546829336543,-55.90292948400325,-0.0005528930826306813,0.0,0.0,0.0
1704705460.5207436,0.7742005586624146,1.6671030521392822,4.815061553314027,-94.25464345923154,-56.14641629270121,0.002424011088610078,0.0,0.0,0.0
1704705460.5372727,0.774203896522522,1.667145848274231,4.814836843803223,-94.52667913533733,-56.30755853864102,-0.00034941783777529215,0.0,0.0,0.0
1704705460.5543456,0.7741879224777222,1.6671022176742554,4.81496245065798,-94.15907249237596,-56.090623401935254,0.0009801959110378867,0.0,0.0,0.0
1704705460.5792787,0.7741879820823669,1.667086124420166,4.81490940252413,-88.87608150828189,-52.94397419515482,0.00044213490753028503,0.0,0.0,0.0
1704705460.5961869,0.7741925716400146,1.6670582294464111,4.814826114967164,-89.59995465855968,-53.37411881782885,-0.00048190431313267074,0.0,0.0,0.0
1704705460.6126003,0.7742040157318115,1.6671167612075806,4.814782047266459,-90.73758996825607,-54.04972640734222,-0.0008622006019922383,0.0,0.0,0.0
1704705460.6293137,0.7742034792900085,1.6670719385147095,4.814638121917542,-91.55711886249215,-54.53322220668481,-0.0022159850973366307,0.0,0.0,0.0
1704705460.6466177,0.7742160558700562,1.6670007705688477,4.814879679674601,-91.93332979602917,-54.75933006201476,0.0006430480295024589,0.0,0.0,0.0
1704705460.6635432,0.7742065787315369,1.6671475172042847,4.814770762120382,-92.73041739160662,-55.23250519977767,-0.0006179085580797984,0.0,0.0,0.0
1704705460.6794074,0.7741985321044922,1.6670277118682861,4.814826631540751,-93.08270554676653,-55.44280508793124,6.784373233885432e-05,0.0,0.0,0.0
1704705460.6960385,0.7742100954055786,1.6671465635299683,4.81487212975293,-93.0805523394403,-55.44242366678881,0.0005191995855738977,0.0,0.0,0.0
1704705460.7206326,0.7741963863372803,1.667073369026184,4.814821068440573,-88.06582141082443,-52.45535130040384,7.192650512400934e-05,0.0,0.0,0.0
1704705460.7370732,0.7742080688476562,1.6670278310775757,4.81481912135551,-89.40557415886049,-53.253544853883525,3.910094300182388e-05,0.0,0.0,0.0
1704705460.7537088,0.7742117047309875,1.6670856475830078,4.814659341171082,-90.39443784162556,-53.838891194718144,-0.00162973609972916,0.0,0.0,0.0
1704705460.7702644,0.7742012143135071,1.6670362949371338,4.8147530794090985,-91.27173081344439,-54.36063109698231,-0.00036959599142092725,0.0,0.0,0.0
1704705460.7874665,0.7741856575012207,1.6671230792999268,4.81463605562319,-91.3563596636926,-54.40732100461132,-0.0014799201689464022,0.0,0.0,0.0
1704705460.803931,0.7741926908493042,1.6670101881027222,4.8146978855080365,-92.12888114417824,-54.866234120088755,-0.0005764072514373842,0.0,0.0,0.0
