time_stamp_sec,position_x,position_y,heading_angle,velocity_x,velocity_y,omega,duty_cycle,delta,erpm
1704705792.9370131,0.8382437825202942,-1.3757749795913696,4.517271304125285,71.20017410431133,-65.31823095589083,0.00010147200589994093,0.0,0.0,0.0
1704705792.9532824,0.8382344841957092,-1.375774621963501,4.517290655766622,71.43793430356898,-65.5357797965071,0.0002882547838230754,0.0,0.0,0.0
1704705792.9698997,0.8382097482681274,-1.3757688999176025,4.517314775779542,71.36043771635698,-65.46342767458036,0.0004875473563773842,0.0,0.0,0.0
1704705792.9865854,0.8382130265235901,-1.375770092010498,4.5172766288068855,71.29590091223876,-65.40407363464573,9.4299647044785e-06,0.0,0.0,0.0
1704705793.0030308,0.838223934173584,-1.3757619857788086,4.5172874371158045,71.42414248431226,-65.5215359182753,0.00012106576677479022,0.0,0.0,0.0
1704705793.019963,0.8382138609886169,-1.3757617473602295,4.517259025568461,71.17193510355928,-65.2905408468339,-0.0001890089564232195,0.0,0.0,0.0
1704705793.0367606,0.8382299542427063,-1.3757745027542114,4.517276787752604,71.23010435970812,-65.34391310964602,2.8399812177963253e-05,0.0,0.0,0.0
1704705793.053368,0.8382263779640198,-1.3757665157318115,4.517263317102885,71.27800119031082,-65.38818200844598,-0.0001166306875892439,0.0,0.0,0.0
1704705793.070081,0.8382114171981812,-1.3757493495941162,4.517311994229452,71.22789153779974,-65.3413311242437,0.00040616981735532416,0.0,0.0,0.0
1704705793.0866642,0.8382289409637451,-1.3757637739181519,4.51730996767153,71.27666584525576,-65.38549044671481,0.00031494551704881263,0.0,0.0,0.0
1704705793.103481,0.838225781917572,-1.3757548332214355,4.51730988819867,71.13795491127455,-65.25779736794854,0.00025974135696651447,0.0,0.0,0.0
1704705793.1205294,0.8382085561752319,-1.3757562637329102,4.517267807319459,70.93522367798376,-65.07217866847401,-0.00021340576133591945,0.0,0.0,0.0
1704705793.1369216,0.838224470615387,-1.3757628202438354,4.5172724962181805,71.21842889555448,-65.33231918224743,-0.00012704829187050795,0.0,0.0,0.0
